2424,El Colmado de Fruta,NULL,Ventas Varias,Las Chumberas,VOLCAN FUJIYAMA,4,local 4 plaza la Estrellas,NULL,,
2425,Estanco Guille,NULL,Ventas Varias,Las Chumberas,CHUMBERAS (LAS),50,NULL,NULL,,
2426,Víveres La X,NULL,Ventas Varias,Las Chumberas,CHUMBERAS (LAS),17,NULL,NULL,,
2427,Canary Books,NULL,Ventas Varias,Gracia,HORNERA (LA),163,NULL,NULL,,
2428,Ferretería Las Chumberas,NULL,Ventas Varias,Gracia,HORNERA (LA),123,NULL,NULL,,
2429,Luzafa,NULL,Ventas Varias,Gracia,HORNERA (LA),119,camino La Hornera,NULL,,
2430,Adrian Computer SL,NULL,Ventas Varias,La Higuerita,MENCEYES (LOS),293,NULL,NULL,,
2431,Bali Ku,NULL,Ventas Varias,Centro,HERRADORES,79,Cl Herradores 79 Cp 38201,NULL,,
2432,Campo Verde ,NULL,Ventas Varias,La Higuerita,MENCEYES (LOS),229,NULL,NULL,,
2433,Compro Oro (La Higuerita),NULL,Ventas Varias,La Higuerita,MENCEYES (LOS),277,NULL,NULL,,
2434,El Chollo,NULL,Ventas Varias,La Higuerita,MENCEYES (LOS),186,Avda. de Los Menceyes, local 14,NULL,
2435,Frutería Anavel,NULL,Ventas Varias,La Higuerita,IPALAN,Local 1,edificio Diana 18-A,NULL,,
2436,Herbolario Tom Natura,NULL,Ventas Varias,La Higuerita,ALVARO MARTIN DIAZ,18,NULL,NULL,,
2437,Modas Angeles,NULL,Ventas Varias,La Higuerita,ALFONSO GARCIA RAMOS,4,NULL,NULL,,
2438,Outlet Confort,NULL,Ventas Varias,La Higuerita,MENCEYES (LOS),231,NULL,NULL,,
2439,Pinturas Juno (La Higuerita),NULL,Ventas Varias,La Higuerita,MENCEYES (LOS),240,NULL,NULL,,
2440,Supermercado Alteza,NULL,Ventas Varias,La Higuerita,BREZO (EL) LA HIGUERITA,1,Con esquina calle Verodes,www.hipertrebol.com,,
2441,Tintas Canarias,NULL,Ventas Varias,La Higuerita,MARIA ROSA ALONSO,17,NULL,NULL,,
2442,Todo Comida,NULL,Ventas Varias,La Higuerita,MENCEYES (LOS),252,NULL,NULL,,
2443,Boutique Model´s,NULL,Ventas Varias,Centro,CAPITAN BROTONS,22,NULL,NULL,,
2444,Calzados Nima,NULL,Ventas Varias,Centro,SEIS DE DICIEMBRE,7,Cl Seis de Diciembre 07 Cp 38203,NULL,,
2445,Calzados Suarez SL,NULL,Ventas Varias,Centro,TRINIDAD (DE),3,NULL,NULL,,
2446,Carmen Zapatería,NULL,Ventas Varias,Centro,HERACLIO SANCHEZ,23,Cl Heraclio Sanchez 23 Cp 38204,NULL,,
2447,Deportes Delta,NULL,Ventas Varias,Centro,TRINIDAD (DE),19,Av Trinidad 19 Cp 38204,NULL,,
2448,Electro Lucas,NULL,Ventas Varias,Centro,NUNEZ DE LA PENA,76,NULL,NULL,,
2449,Espiral,NULL,Ventas Varias,Centro,SEIS DE DICIEMBRE,11,local 7,NULL,,
2450,Eurekakids,NULL,Ventas Varias,Centro,HERRADORES,41,NULL,NULL,,
2451,Herbolario La Campesina,NULL,Ventas Varias,Centro,SAN AGUSTIN,39,Cl San Agustin 39 Cp 38201,NULL,,
2452,Hierbas y Cosas Alimentacion,NULL,Ventas Varias,Centro,HERRADORES,24,NULL,NULL,,
2453,Hiperdino,NULL,Ventas Varias,Centro,TRINIDAD (DE),35,NULL,NULL,,
2454,La Ocasión Hogar ,NULL,Ventas Varias,Centro,TABARES DE CALA,10,NULL,NULL,,
2455,Modas Fefi,NULL,Ventas Varias,Centro,CRISTO (EL),8,Plaza del Cristo,NULL,,
2456,Modas Pily´s,NULL,Ventas Varias,Centro,SANTO DOMINGO,8,NULL,NULL,,
2457,Multiópticas Labop,NULL,Ventas Varias,Centro,TEIDE,3,pasaje Teide,NULL,,
2458,Party Fiesta,NULL,Ventas Varias,Centro,OBISPO REY REDONDO,30,Cl Obispo Rey Redondo 30 Cp 38201,NULL,,
2459,Pescadería Juan,NULL,Ventas Varias,Centro,NUNEZ DE LA PENA,76,NULL,NULL,,
2460,Pisaverde,NULL,Ventas Varias,Centro,NUNEZ DE LA PENA,37,NULL,www.pisaverde.es,,
2461,Autoservicio Lydia,NULL,Ventas Varias,Punta del Hidalgo,GENERAL PUNTA DEL HIDALGO,69,NULL,NULL,,
2462,Pronaga Balayo SL,NULL,Ventas Varias,Punta del Hidalgo,GENERAL PUNTA DEL HIDALGO,185,NULL,www.balayo.com,,
2463,Multitienda Grupo A3,NULL,Ventas Varias,Punta del Hidalgo,MANUEL DÍAZ ALONSO,2,NULL,NULL,,
2464,Víveres Cristóbal,NULL,Ventas Varias,Punta del Hidalgo,CALLEJON (EL),82,NULL,NULL,,
2465,Deportes Hidalgo,NULL,Ventas Varias,Punta del Hidalgo,GENERAL PUNTA DEL HIDALGO,61,NULL,deporteshidalgo,,
2466,Supermercado La Hoya,NULL,Ventas Varias,Punta del Hidalgo,GENERAL PUNTA DEL HIDALGO,20,NULL,NULL,,
2467,Boutique Sandra,NULL,Ventas Varias,Bajamar,GRAN PODER (DEL),9,NULL,NULL,,
2468,Modas Dali,NULL,Ventas Varias,Bajamar,GRAN PODER (DEL),106,NULL,NULL,,
2469,Frutería Bajamar,NULL,Ventas Varias,Bajamar,GENERAL LA LAGUNA PUNTA DEL HIDALGO,110,NULL,NULL,,
2470,Soul Grind,NULL,Ventas Varias,Bajamar,RAFAEL GONZALEZ VERNETTA,3,NULL,soulgrindbajamar,,
2471,Librería El Paso,NULL,Ventas Varias,Bajamar,GENERAL BAJAMAR,109,NULL,NULL,,
2472,Gisela Estanco,NULL,Ventas Varias,Bajamar,GENERAL LA LAGUNA PUNTA DEL HIDALGO,122,NULL,NULL,,
2473,Paraiso Nautral,NULL,Ventas Varias,Bajamar,GENERAL LA LAGUNA PUNTA DEL HIDALGO,119,NULL,NULL,,
2474,Multitienda Mara,NULL,Ventas Varias,Bajamar,FERNANDEZ DE LA CRUZ,1,NULL,NULL,,
2475,Estanco Banana,NULL,Ventas Varias,Bajamar,GENERAL LA LAGUNA PUNTA DEL HIDALGO,144,NULL,NULL,,
2476,Krea Papelería ,NULL,Ventas Varias,La Milagrosa,BARCELONA,2,NULL,NULL,,
2477,Fotocopias Campus,NULL,Ventas Varias,La Milagrosa,DELGADO BARRETO,32,NULL,NULL,,
2478, La Proveeduría del Estudiante ,NULL,Ventas Varias,La Milagrosa,DOCTOR ANTONIO GONZALEZ,11,bajo,NULL,,
2479,Estanco El Fauno Blanco,NULL,Ventas Varias,La Milagrosa,DOCTOR ANTONIO GONZALEZ,7,NULL,NULL,,
2480,Boutique del Pan La Milagrosa,NULL,Ventas Varias,La Milagrosa,DOCTOR ANTONIO GONZALEZ,3,NULL,NULL,,
2481,Estanco 93 Jonay SLU,NULL,Ventas Varias,La Milagrosa,DOCTOR ANTONIO GONZALEZ,15,NULL,NULL,,
2482,Fotocopias,NULL,Ventas Varias,Centro,HERACLIO SANCHEZ,60,Cl Heraclio Sanchez 60 Cp 38204,NULL,,
2483,Bazar María Jesus,NULL,Ventas Varias,El Coromoto,REPUBLICA DE VENEZUELA,96,NULL,NULL,,
2484,Acentejo Congelados,NULL,Ventas Varias,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,63,NULL,NULL,,
2485,Amatista,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,29,NULL,NULL,,
2486,CB Tejifrut,NULL,Ventas Varias,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,80,NULL,NULL,,
2487,Comercial La Estación (Tejina),NULL,Ventas Varias,Tejina,ARRIBA,20,NULL,NULL,,
2488,Luisca Moda Infantil,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,8,NULL,NULL,,
2489,Zapatitos,NULL,Ventas Varias,Tejina,ARRIBA,11,NULL,NULL,,
2490,Ferretería La Castellana,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,42,NULL,NULL,,
2491,Frutería Los Corazones,NULL,Ventas Varias,Tejina,CARDONAL (EL) TEJINA,30,NULL,NULL,,
2492,Autoservicio Margarita,NULL,Ventas Varias,Tejina,CARDON (EL) TEJINA,3,NULL,NULL,,
2493,Casa Kiko,NULL,Ventas Varias,Tejina,GENOVA,14,NULL,NULL,,
2494,Pescadería El Cardonillo,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,7,NULL,NULL,,
2495,Asiática Bazar,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,28,NULL,NULL,,
2496,Víveres El Ramal,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,2,NULL,NULL,,
2497,SueNos,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,6,NULL,NULL,,
2498,Dulcería San Bartolomé ,NULL,Ventas Varias,Tejina,MILAN,59,NULL,NULL,,
2499,Movistar ( Tejina),NULL,Ventas Varias,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,91,NULL,NULL,,
2500,Casa Elía,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,1,NULL,Alicia González Molina,,
2501,Almacenes Nº 1,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,24,NULL,NULL,,
2502,Lechu Trail,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,56,NULL,NULL,,
2503,Supermercado Maxcoop,NULL,Ventas Varias,Tejina,COSTA (LA) TEJINA,64,NULL,NULL,,
2504,Muebles González,NULL,Ventas Varias,Tejina,ARRIBA,25,NULL,NULL,,
2505,Panadería Dulcería Lizeth,NULL,Ventas Varias,Tejina,ARRIBA,5,NULL,NULL,,
2506,Mercería (Tejina),NULL,Ventas Varias,Tejina,DRAGO (EL) TEJINA,S/N,NULL,NULL,,
2507,Floristería Yasair,NULL,Ventas Varias,Tejina,TOMAS GONZALEZ RIVERO,11,NULL,NULL,,
2508, Ferretería Las Cuevas,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,80,NULL,NULL,,
2509,Dan Mar Multitienda,NULL,Ventas Varias,Tejina,JOSE RODRIGUEZ AMADOR,18,NULL,NULL,,
2510,Mercería Lencería Stefani,NULL,Ventas Varias,Tejina,JOSE RODRIGUEZ AMADOR,local 12,NULL,NULL,,
2511,Montana Jeans,NULL,Ventas Varias,Tejina,MANUEL HERNANDEZ TEJINA,5,NULL,NULL,,
2512,Multitienda S. Bartolomé,NULL,Ventas Varias,Tejina,JOSE RODRIGUEZ AMADOR,2,NULL,NULL,,
2513,Zapato Express,NULL,Ventas Varias,Tejina,ARRIBA,42,NULL,NULL,,
2514,Loka Loka (Tejina),NULL,Ventas Varias,Tejina,ARRIBA,13,NULL,www.lokatejina,,
2515,Joyería Tejina Plaza,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,10,NULL,NULL,,
2516,Panadería La Lusitana,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,29,NULL,NULL,,
2517,El Kilo Hogar Tejina,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,29,NULL,NULL,,
2518,Bazar Asia Oriental,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,L6,NULL,NULL,,
2519,Librería y detalles El Candil,NULL,Ventas Varias,Tejina,ARRIBA,13,NULL,NULL,,
2520,Frutería La Milagrosa,NULL,Ventas Varias,La Milagrosa,MARIA DEL CRISTO OSSUNA,4,NULL,NULL,,
2521,El Buró,NULL,Ventas Varias,Centro,QUINTIN BENITO,3,NULL,NULL,,
2522,Molino de Gofio Raúl,NULL,Ventas Varias,Tejina,ARRIBA,24,NULL,NULL,,
2523,Frutería Atalaya,NULL,Ventas Varias,Tejina,CRUZ (LA) TEJINA,2,NULL,NULL,,
2524,Alpinay Decor,NULL,Ventas Varias,Tejina,CARDONAL (EL) TEJINA,40,NULL,NULL,,
2525,Un - Dos - Tres Evelyn,NULL,Ventas Varias,Tejina,ARRIBA,8,NULL,NULL,,
2526,App Informática,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,16,NULL,ww.appinformatica.com,,
2527,Loterías y Apuestas Los Corazones,NULL,Ventas Varias,Tejina,ARRIBA,1,NULL,NULL,,
2528,Vodafone ( Tejina),NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,20,NULL,NULL,,
2529,24 Horas El Buho,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,6,NULL,NULL,,
2530,Deportes El Ramal,NULL,Ventas Varias,Tejina,MANUEL HERNANDEZ TEJINA,4,NULL,NULL,,
2531,Boutique Del Pan Garoé,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,8,NULL,NULL,,
2532,Todo a 150,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,4,NULL,NULL,,
2533,Chik Star,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,18,NULL,NULL,,
2534,Joyería Barreto,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,6,NULL,NULL,,
2535,Vanguardia,NULL,Ventas Varias,Tejina,ARRIBA,22,NULL,NULL,,
2536,Mache Moda,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,25,NULL,NULL,,
2537,Frutas Paula´s Tenerife SL,NULL,Ventas Varias,Tejina,SIRACUSA,15,NULL,NULL,,
2538,Regalos Celeste,NULL,Ventas Varias,Tejina,COSTA (LA) TEJINA,56,NULL,NULL,,
2539,Molino De Gofio DoNana,NULL,Ventas Varias,Tejina,CADIZ,2,Plaza,NULL,,
2540,Migas´s,NULL,Ventas Varias,Tejina,TOMAS GONZALEZ RIVERO,4,NULL,NULL,,
2541,Multibazar Tejina,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,29,NULL,NULL,,
2542,Minimarket El Trebol,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,27,NULL,NULL,,
2543,El Botón,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,3 L - 1,NULL,NULL,,
2544,Bazarr y Modas Cosas Bonitas,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,4,NULL,NULL,,
2545,Carnicería Pipo´s,NULL,Ventas Varias,Valle de Guerra,MOYA VALLE GUERRA,37,Camino de Moya,NULL,,
2546,Ropeca Canarias SA,NULL,Ventas Varias,Valle de Guerra,TOSCAS,LAS (V.GUERRA),121,NULL,NULL,
2547,Serv. Alimentación Daniel Andrea,NULL,Ventas Varias,Valle de Guerra,JUAN FERNANDEZ,23,NULL,NULL,,
2548,Multitienda Crisalida,NULL,Ventas Varias,Valle de Guerra,JUAN FERNANDEZ,44,NULL,NULL,,
2549,Venta El Cotejo,NULL,Ventas Varias,Valle de Guerra,MORAL (EL) VALLE GUERRA,67,NULL,NULL,,
2550,Tharasia Modas,NULL,Ventas Varias,Valle de Guerra,TEJINA TACORONTE,189,NULL,NULL,,
2551,Guimar,NULL,Ventas Varias,Valle de Guerra,TEJINA TACORONTE,10,NULL,NULL,,
2552,Nuestra SeNora del Rosario Adm. Loterías,NULL,Ventas Varias,Valle de Guerra,TEJINA TACORONTE,187,NULL,NULL,,
2553,Almacenes Rosales Rojas,NULL,Ventas Varias,Valle de Guerra,MOYA VALLE GUERRA,39,Camino de Moya,www.expert.es,,
2554,Imaroce Alarchi SL,NULL,Ventas Varias,Valle de Guerra,TEJINA TACORONTE,163,NULL,NULL,,
2555,Bazar Asia Oriental,NULL,Ventas Varias,Valle de Guerra,TEJINA TACORONTE,186,NULL,NULL,,
2556,Karay Kris Multitienda,NULL,Ventas Varias,Valle de Guerra,SOLIS VALLE GUERRA,10,NULL,NULL,,
2557,La Gran Despensa,NULL,Ventas Varias,Valle de Guerra,GENERAL VALLE GUERRA,154,NULL,La gran Despensa,,
2558,Carnicería Arnaldo,NULL,Ventas Varias,Tejina,GENERAL LA LAGUNA PUNTA DEL HIDALGO,80,NULL,NULL,,
2559,Baby Junior,NULL,Ventas Varias,Tejina,PADUA,4,NULL,NULL,,
2560,Librería Luzvi,NULL,Ventas Varias,Valle de Guerra,TOSCAS,LAS (V.GUERRA),5,NULL,www.-luzvi.es,
2561,Sport Kailua ,NULL,Ventas Varias,Valle de Guerra,GENERAL VALLE GUERRA,134,NULL,NULL,,
2562,Barra´s Sport,NULL,Ventas Varias,Tejina,JOSE A RODRIGUEZ AMADOR,15,NULL,NULL,,
2563,Perfumería Venus,NULL,Ventas Varias,Tejina,FELIPE CASTILLO,6,NULL,www.face:perfuemria-venus,,
2564,Stilo,NULL,Ventas Varias,Tejina,JOSE RODRIGUEZ AMADOR,4 Tejina,NULL,www.stilo_tejina@hotmail.es,,
2565,Denebola Muebles González Agrotejina SL,NULL,Ventas Varias,Tejina,ARRIBA,25,NULL,NULL,,
2566,Agri - Lev SL,NULL,Ventas Varias,Valle de Guerra,CALVARIO (EL) VALLE GUERRA,32,NULL,www.agri-lev.com,,
2567,Flores y Plantas Jocama,NULL,Ventas Varias,Valle de Guerra,GUINCHO (EL),50,Camino El Guincho ,flores y planta jocama,,
2568,Garden El Lirio ,NULL,Ventas Varias,Valle de Guerra,CANTILLO,46,Camino La Barranquera,NULL,,
2569,El Chollo,NULL,Ventas Varias,Los Majuelos,MAJUELOS (LOS),54,NULL,NULL,,
2570,Supermercado El Consumo,NULL,Ventas Varias,Valle de Guerra,BOQUERON VALLE GUERRA,4,NULL,NULL,,
2571,Garden Home Planten SL,NULL,Ventas Varias,Valle de Guerra,ROBLE (EL) VALLE GUERRA,17,NULL,NULL,,
2572,Librería Papelería Mafalda,NULL,Ventas Varias,Valle de Guerra,CALVARIO (EL) VALLE GUERRA,38,NULL,NULL,,
2573,Modas y Calzados Valle,NULL,Ventas Varias,Valle de Guerra,GENERAL VALLE GUERRA,174,NULL,NULL,,
2574,Carnicería Los Majuelos,NULL,Ventas Varias,Los Majuelos,MAJUELOS (LOS),47,Avenida de Los Majuelos.- Las Torres deTaco,NULL,,
2575,Comercial A Tope SA,NULL,Ventas Varias,Los Majuelos,MAJUELOS,LOS,1,NULL,NULL,
2576,Diexfe,NULL,Ventas Varias,Los Majuelos,MAZO,polígono I,NULL,NULL,,
2577,Tendencias,NULL,Ventas Varias,Los Majuelos,PASO (EL),17,NULL,NULL,,
2578,Carolan Tenerife,NULL,Ventas Varias,Los Majuelos,PASO (EL),nave 9,Polígono industrial Los Majuelos ,ww.carolantenerife.com,,
2579,Atecresa,NULL,Ventas Varias,Los Majuelos,PASO (EL),43,NULL,ww.atecresa.com,,
2580,Auteide Recambios AD,NULL,Ventas Varias,Los Majuelos,PASO (EL),41,NULL,NULL,,
2581,Essilor EspaNa SA,NULL,Ventas Varias,Los Majuelos,PASO (EL),S/N,NULL,NULL,,
2582,Factory,NULL,Ventas Varias,Los Majuelos,PASO (EL),S/N,NULL,NULL,,
2583,Argodey Fortaleza,NULL,Ventas Varias,San Matías,GARAJONAY TACO,41,NULL,NULL,,
2584,Grupo Santana Cocinas,NULL,Ventas Varias,Los Majuelos,TIJARAFE LAS CHUMBERAS,S/N,nave 4 - A polígono inds. Los Majuelos,NULL,,
2585,Cocinas Miguel,NULL,Ventas Varias,San Matías,GRAN REY,35,NULL,NULL,,
2586,Curiosidades Acirema,NULL,Ventas Varias,Finca EspaNa,SAUZAL (EL),1,NULL,NULL,,
2587,Vodafone Los Majuelos,NULL,Ventas Varias,Los Majuelos,MAJUELOS (LOS),51,NULL,NULL,,
2588,Administración de Loterias El Trebol,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),42,NULL,NULL,,
2589,Alas SL.,NULL,Ventas Varias,Finca EspaNa,BARTOLOME BENITEZ,5,NULL,NULL,,
2590,Bazar Avego,NULL,Ventas Varias,Finca EspaNa,CORDOBA,149,NULL,NULL,,
2591,Carnicería Charcutería Mayca,NULL,Ventas Varias,Finca EspaNa,ANATEN,19,NULL,NULL,,
2592,Casa Use,NULL,Ventas Varias,Finca EspaNa,FASNIA,30,NULL,NULL,,
2593,Cinco Océanos,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),41,NULL,www.frionorte.com,,
2594,Comercial Correa,NULL,Ventas Varias,Finca EspaNa,IDAIRA,18,NULL,NULL,,
2595,Comercial Melmen ,NULL,Ventas Varias,Finca EspaNa,BUENAVISTA,4,NULL,NULL,,
2596,Compro Oro Las Palmeras,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),25,NULL,NULL,,
2597,Comter SLU,NULL,Ventas Varias,Finca EspaNa,CORDOBA,s/n,valle Colino,NULL,,
2598,Comunidad de Bienes Lejía La TinerfeNa,NULL,Ventas Varias,Finca EspaNa,ICOD,5,NULL,NULL,,
2599,Pescadería Pedro El Churrero,NULL,Ventas Varias,Valle de Guerra,Servando Rivero Melián,35,NULL,NULL,,
2600,Supermercado Las Toscas,NULL,Ventas Varias,Valle de Guerra,JUAN FERNANDEZ,S/N,NULL,NULL,,
2601,Decoraciones Ángel e Hijas,NULL,Ventas Varias,Finca EspaNa,MAYANTIGO,22,NULL,NULL,,
2602,Deportes Beri,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),46,NULL,NULL,,
2603,Detallitos,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),22,NULL,NULL,,
2604,Distrifarma,NULL,Ventas Varias,Finca EspaNa,BARTOLOME BENITEZ,15,NULL,NULL,,
2605,Estanco Arcoiris,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),17,NULL,NULL,,
2606,Frutería La Finca,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),53,NULL,NULL,,
2607,Hermanos Rodríguez Ponce Textil,NULL,Ventas Varias,Finca EspaNa,FLORES (LAS),8,NULL,NULL,,
2608,Hiperdino,NULL,Ventas Varias,Finca EspaNa,PITERITA (LA),S/N,NULL,NULL,,
2609,Ilusión Calzados y Complementos,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),36,NULL,NULL,,
2610,Joyería Yoyda,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),36,NULL,NULL,,
2611,supermercado Bárbara,NULL,Ventas Varias,Valle de Guerra,GENERAL VALLE GUERRA,183,NULL,NULL,,
2612,La Macedonia,NULL,Ventas Varias,Finca EspaNa,PUERTO DE LA CRUZ,6,NULL,NULL,,
2613,LarraNaga Lubricantes,NULL,Ventas Varias,Finca EspaNa,MATANZA (LA),13,NULL,www.larranagalubricantes.es,,
2614,El Moral Electrodomésticos ,NULL,Ventas Varias,Valle de Guerra,MORAL (EL) VALLE GUERRA,28,NULL,NULL,,
2615,Las Cosas de Pato,NULL,Ventas Varias,Finca EspaNa,NIEVES (LAS),18,NULL,NULL,,
2616,Manualidades Turmalina,NULL,Ventas Varias,Finca EspaNa,SANTA URSULA LA CUESTA,6,NULL,NULL,,
2617,Modas Cris,NULL,Ventas Varias,Finca EspaNa,MATANZA (LA),6,NULL,NULL,,
2618,Multitienda Al-Hindi,NULL,Ventas Varias,Finca EspaNa,TACORONTE,14,NULL,NULL,,
2619,Multitienda Casi Ke No,NULL,Ventas Varias,Finca EspaNa,BARRANQUILLO DE ACENTEJO,44,valle Colino,NULL,,
2620,Novedades Luzmy,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),53,NULL,NULL,,
2621,Panadería - Pastelería H Canario,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),38,NULL,NULL,,
2622,Paraiso Animal,NULL,Ventas Varias,Finca EspaNa,PALMERAS (LAS),26,NULL,NULL,,
2623,Pasarela´s,NULL,Ventas Varias,Finca EspaNa,PITERITA (LA),S/N,NULL,NULL,,
2624,Autoservicio Alejo,NULL,Ventas Varias,Valle de Guerra,CANTILLO,1,NULL,NULL,,
2625,Rosario Solis de Armas,NULL,Ventas Varias,Finca EspaNa,SILOS (LOS),24,NULL,NULL,,
2626,Unitec Refrigeración Sur,NULL,Ventas Varias,Finca EspaNa,IDAIRA,14,urb. Las Nieves,NULL,,
2627,HARD MEMORY TECHNOLOGY,NULL,Ventas Varias,Los Majuelos,FUENCALIENTE,6,Fuencaliente (Pol. Ind. Los Majuelos),6, www.hardmemory.com,
2628,Frutería Calvario,NULL,Ventas Varias,Valle de Guerra,CALVARIO (EL) VALLE GUERRA,38,NULL,NULL,,
2629,Girasol modas ,NULL,Ventas Varias,Valle de Guerra,CANTILLO,9,NULL,NULL,,
2630,Estanco Conchi,NULL,Ventas Varias,Valle de Guerra,CANTILLO,44,NULL,NULL,,
2631,Multitienda Anímate,NULL,Ventas Varias,Tejina,COSTA (LA) TEJINA,5,NULL,NULL,,
2632,La Casa de las Macetas,NULL,Ventas Varias,Los Majuelos,MACETAS (LAS),nave 5,Polígono Industrial Los Majuelos,www.lacasadelasmacetas.com,,
2633,Beymar,NULL,Ventas Varias,Valle de Guerra,HOMICIAN VALLE GUERRA,3,NULL,NULL,,
2634,Ke Precios,NULL,Ventas Varias,Los Majuelos,MAJUELOS (LOS),97,NULL,NULL,,
2635,Solymar Supermercado Udaco,NULL,Ventas Varias,Punta del Hidalgo,GENERAL LA LAGUNA PUNTA DEL HIDALGO,122,NULL,NULL,,
2636,Gasten Solar,B- 76572254,Ventas Varias,Los Majuelos,MAJUELOS (LOS),45,Avenida de Los Majuelos,NULL,,
2637,Japonkorea Autorepuestos,NULL,Ventas Varias,Los Majuelos,PASO (EL),47,Local 12,www.jkvtoparts.es,,
2638,Musicanarias,NULL,Ventas Varias,Los Majuelos,PASO (EL),29,NULL,NULL,,
2639,Iluminart,NULL,Ventas Varias,Los Majuelos,PASO (EL),21,Polígono Industrial Los Majuelos,NULL,,
2640,Panadería Artesanal,NULL,Ventas Varias,Valle de Guerra,TEJINA TACORONTE,122,NULL,NULL,,
2641,Algo + que Detalles ,NULL,Ventas Varias,Valle de Guerra,IGNACIO PEREZ GARCIA,38,NULL,NULL,,
2642,Interjardín ,NULL,Ventas Varias,Valle de Guerra,BIROMBA (LA),S/N,NULL,www.interjardin.com,,
2643,Floristería El Duende,NULL,Ventas Varias,Valle de Guerra,GENERAL VALLE GUERRA,132,NULL,NULL,,
2644,Ral Informática,NULL,Ventas Varias,Centro,SAN JUAN,59,NULL,www.ralinformatica.com,,
2645,Degusta,NULL,Ventas Varias,Centro,SAN JUAN,18,NULL,NULL,,
2646,Amichi,NULL,Ventas Varias,Centro,SAN JUAN,10,NULL,NULL,,
2647,Supermercado San Juan,NULL,Ventas Varias,Centro,SAN JUAN,53,NULL,NULL,,
2648,Bazar Asiático,NULL,Ventas Varias,Centro,SEIS DE DICIEMBRE,19,NULL,NULL,,
2649,Tibisay Home,NULL,Ventas Varias,Centro,SAN JUAN,52,Local 1,NULL,,
2650,Multitienda TBO,NULL,Ventas Varias,Centro,SAN JUAN,72,NULL,NULL,,
2651,Bambu,NULL,Ventas Varias,Centro,SAN JUAN,45,Cl San Juan 45 Cp 38203,NULL,,
2652,Colortinta.com,NULL,Ventas Varias,Centro,SAN JUAN,46,NULL,colortinta.com,,
2653,Bicicletas Gil,NULL,Ventas Varias,Centro,TRINIDAD (DE),31,NULL,NULL,,
2654,La Tienda de Tula,NULL,Ventas Varias,Centro,SAN JUAN,15,NULL,NULL,,
2655,Ilusiones Modas,NULL,Ventas Varias,Centro,SAN JUAN,40,Cl San Juan 40 Cp 38203,NULL,,
2656,La Tienda de Ángel,NULL,Ventas Varias,Centro,MANUEL DE OSSUNA,54,NULL,NULL,,
2657,Almacenes Linares,NULL,Ventas Varias,Centro,MANUEL DE OSSUNA,41,NULL,NULL,,
2658,Comercial Cambuyonero,NULL,Ventas Varias,Centro,MOLINOS (LOS),6,Plaza Los Molinos Plog. NuNez de PeNa ,NULL,,
